timestamp,elapsed_sec,total_blinks,left_eye_cx,left_eye_cy,right_eye_cx,right_eye_cy,left_iris_dx,left_iris_dy,right_iris_dx,right_iris_dy,pitch,yaw,roll
2026-02-20 15:24:55.840,2.251,0,368.5,330.0,283.0,322.5,104,10,-64,-8,,,
2026-02-20 15:24:55.840,2.251,0,368.5,330.0,283.0,322.0,104,11,-63,-8,0.0,0.0,0.0
2026-02-20 15:24:55.840,2.252,0,368.0,329.5,283.0,322.0,104,10,-63,-8,-0.2831651967529041,-1.2610173452136255,0.6983929167456875
2026-02-20 15:24:55.840,2.252,0,369.0,330.0,284.0,322.0,105,11,-63,-8,-0.08502379791817383,-1.8310005151184559,0.9255632821123179
2026-02-20 15:24:55.840,2.252,0,369.0,330.0,284.0,322.0,105,11,-63,-8,0.04671192472601149,-1.4738832747104738,0.8284314282363443
2026-02-20 15:24:55.840,2.252,0,369.5,330.5,284.5,322.5,104,10,-64,-9,0.30534328874671246,-1.7374442572989288,0.941964475328458
2026-02-20 15:24:55.840,2.252,0,370.5,330.0,285.0,322.5,105,10,-63,-9,0.25107234144807933,-1.4519590462733145,0.8980329458605745
2026-02-20 15:24:55.840,2.252,0,370.5,330.5,285.5,322.5,104,10,-64,-9,0.23423689150252258,-1.5980872816147684,0.9451074126631891
2026-02-20 15:24:55.840,2.252,0,370.5,330.5,285.5,322.5,104,9,-64,-9,0.2951757772172954,-1.3007220372060253,0.8914403499216714
2026-02-20 15:24:55.840,2.252,0,370.0,331.0,285.0,322.5,104,10,-64,-9,0.3521542895799463,-1.1773265353762632,0.8641535649982117
2026-02-20 15:24:55.840,2.252,0,367.5,331.0,282.5,322.5,102,10,-67,-9,0.33667665562957794,-1.2891670942649682,0.9142680313218996
2026-02-20 15:24:55.841,2.252,0,367.5,331.0,281.5,322.5,103,10,-68,-9,0.43140755201559244,-1.5589662171953957,1.0073648932883703
2026-02-20 15:24:55.841,2.252,0,367.0,331.0,281.5,322.5,103,10,-67,-9,0.5700757111562886,-1.7324715852327586,1.0094220029383365
2026-02-20 15:24:55.841,2.252,0,366.5,331.0,280.5,322.5,103,10,-68,-9,0.6937611478358718,-1.8168063196803015,1.0093695816380492
2026-02-20 15:24:55.841,2.252,0,366.0,330.5,280.5,322.5,103,9,-67,-9,0.8246172073013938,-1.9413594079301788,1.0270455291892393
2026-02-20 15:24:55.841,2.252,0,365.0,330.0,279.5,322.5,102,9,-68,-9,0.8553223054452666,-1.89620525839495,0.9693991527059627
2026-02-20 15:24:55.841,2.252,0,364.5,330.0,279.0,322.5,101,9,-67,-8,0.9588427461107685,-2.212361409526622,0.9779438165230321
2026-02-20 15:24:55.841,2.252,0,364.0,329.0,279.0,321.5,102,8,-66,-8,1.105559918183392,-2.196303791842368,0.8966616038363089
2026-02-20 15:24:55.841,2.252,0,363.0,328.0,278.0,321.5,102,8,-66,-7,1.2672070802529696,-2.5418925257884855,0.8573799709240522
2026-02-20 15:24:55.841,2.252,0,361.5,326.0,276.5,319.5,101,7,-67,-7,1.5108582956673402,-2.6582572958413504,0.7479978828906315
2026-02-20 15:24:55.841,2.252,0,360.5,323.0,275.5,316.5,101,7,-67,-7,1.9061574448878176,-2.207894312643228,0.4743104750661207
2026-02-20 15:24:56.584,2.995,0,361.0,321.0,275.0,314.5,103,7,-67,-6,2.2207419048165633,-1.397023084538219,0.09486955364992156
2026-02-20 15:24:56.584,2.996,0,360.5,317.0,275.0,312.5,103,5,-66,-5,2.683237770138444,-0.38708914718660736,-0.3652154785322743
2026-02-20 15:24:56.584,2.996,0,360.0,316.0,274.5,311.0,103,6,-67,-4,3.1603614429201983,0.5813818914601407,-0.8431982196513346
2026-02-20 15:24:56.584,2.996,0,360.0,315.0,274.5,309.0,102,7,-68,-5,3.72001432043033,1.191949665142813,-1.222074095682716
2026-02-20 15:24:56.584,2.996,0,359.5,313.0,274.5,308.0,101,5,-67,-4,4.4139182772181655,1.776969704453693,-1.5228456046855605
2026-02-20 15:24:56.584,2.996,0,359.0,313.0,274.5,308.0,101,5,-67,-4,5.14877200834562,2.379426321912794,-1.8498684384793327
2026-02-20 15:24:56.584,2.996,0,359.0,312.5,274.0,308.0,102,5,-67,-4,5.880719492332997,2.953053831987737,-2.170254563036055
2026-02-20 15:24:56.584,2.996,0,358.0,312.0,274.0,308.0,101,5,-66,-4,6.491605430313868,3.53768776108807,-2.461822163849601
2026-02-20 15:24:56.584,2.996,0,357.5,312.0,273.5,307.5,100,5,-67,-5,7.000849229182247,3.9286989260502763,-2.6948611743725444
2026-02-20 15:24:56.584,2.996,0,357.0,312.0,273.0,308.0,100,5,-66,-4,7.399467446329915,4.021813856880518,-2.8470061352252394
2026-02-20 15:24:56.584,2.996,0,356.0,312.0,272.5,308.0,100,4,-66,-3,7.760952441658503,3.8876908718049865,-2.8916160191051565
2026-02-20 15:24:56.584,2.996,0,355.5,313.0,272.0,308.0,101,4,-64,-4,7.983410894387351,3.8983664438725665,-2.994235576435946
2026-02-20 15:24:56.585,2.996,0,355.0,314.0,271.5,309.5,101,4,-64,-5,8.068314312939314,4.044812973663499,-3.1398068056262183
2026-02-20 15:24:56.585,2.996,0,353.5,315.0,270.5,311.0,100,4,-64,-4,8.086156870254936,4.64205232254239,-3.3777658388651197
2026-02-20 15:24:56.585,2.996,0,353.0,317.0,270.0,311.5,100,5,-63,-6,7.917732058079238,5.470498572092476,-3.75852058868176
2026-02-20 15:24:56.585,2.996,0,351.5,318.0,269.5,312.5,99,5,-63,-5,7.706421921891266,6.688319850364632,-4.1531943930555
2026-02-20 15:24:56.585,2.996,0,350.5,319.0,268.5,314.0,98,5,-63,-5,7.43598096979591,7.822192199856835,-4.505651284214166
2026-02-20 15:24:56.585,2.996,0,350.5,319.0,268.0,314.0,98,4,-63,-5,7.187568718293228,9.040516828921163,-4.918123564070652
2026-02-20 15:24:56.585,2.996,0,350.5,320.0,268.0,315.0,99,5,-63,-5,6.916700345531098,10.298329696754571,-5.344306355543543
2026-02-20 15:24:56.585,2.996,0,350.5,320.0,268.5,315.0,99,4,-62,-5,6.604376868100324,11.108353349451281,-5.584735675762094
2026-02-20 15:24:56.585,2.996,0,349.5,320.0,267.5,316.0,98,4,-63,-4,6.349134208458814,11.877686097234374,-5.805073486761269
2026-02-20 15:24:56.585,2.996,0,349.5,320.5,267.5,316.0,99,3,-62,-4,6.006756309694474,12.537126059658991,-5.97278133138901
2026-02-20 15:24:57.293,3.704,0,349.0,321.0,267.5,316.5,99,4,-62,-4,5.762071156449174,12.74325134151424,-6.020121111252196
2026-02-20 15:24:57.293,3.704,0,348.0,321.0,267.5,317.0,97,4,-62,-4,5.444871681789117,12.49591603532128,-5.960976109766977
2026-02-20 15:24:57.293,3.704,0,348.5,321.0,267.0,317.0,97,3,-63,-4,5.04953724476335,12.216770407428779,-5.898101090886764
2026-02-20 15:24:57.293,3.704,0,349.0,321.0,267.0,317.5,98,3,-63,-4,4.715863495355425,11.429684791923629,-5.736733507932037
2026-02-20 15:24:57.293,3.704,0,349.0,321.0,267.5,318.0,97,3,-63,-3,4.375772725390455,10.526637804412854,-5.524740284411864
2026-02-20 15:24:57.293,3.704,0,349.0,322.0,268.0,318.0,97,4,-62,-4,4.083036175725944,9.540745550649527,-5.237682079904203
2026-02-20 15:24:57.293,3.705,0,350.0,322.5,268.0,319.0,97,3,-63,-3,3.780146136764852,8.115542889837476,-4.8172922912325085
2026-02-20 15:24:57.293,3.705,0,350.0,323.0,268.5,319.0,97,4,-64,-4,3.642382242148301,7.312931285663814,-4.633451200410755
2026-02-20 15:24:57.293,3.705,0,351.0,324.0,269.5,320.0,97,4,-63,-3,3.4325986149188594,6.447623466053572,-4.422844936733775
2026-02-20 15:24:57.293,3.705,0,351.5,324.0,270.0,319.0,97,5,-62,-4,3.3582357673671126,5.539510862876496,-4.150177592559586
2026-02-20 15:24:57.293,3.705,0,352.0,323.0,270.5,318.0,98,5,-63,-4,3.2094576585322834,4.82939208730294,-3.882028858647317
2026-02-20 15:24:57.293,3.705,0,352.0,321.5,271.0,317.0,98,4,-62,-5,3.101847894827422,4.573576733375524,-3.7842794300984695
