timestamp,elapsed_sec,total_blinks,left_eye_cx,left_eye_cy,right_eye_cx,right_eye_cy,left_iris_dx,left_iris_dy,right_iris_dx,right_iris_dy,pitch,yaw,roll
2026-02-20 14:45:15.136,2.27,0,405.0,277.0,329.5,278.5,90,-2,-59,-1,,,
2026-02-20 14:45:15.136,2.27,0,404.5,277.0,329.5,278.0,89,-1,-59,-1,0.0,0.0,0.0
2026-02-20 14:45:15.136,2.27,0,404.5,277.5,330.0,278.0,89,-1,-58,-1,0.1272620483259601,-1.5375222712610057,0.48478326020254414
2026-02-20 14:45:15.136,2.27,0,405.0,277.0,330.0,278.0,90,-2,-58,-1,0.4547712241770414,-1.734690052137811,0.6677320893874854
2026-02-20 14:45:15.136,2.27,0,405.0,277.5,330.0,278.5,90,-2,-59,-2,0.4383116186790659,-1.6093189812564273,0.6532842803101957
2026-02-20 14:45:15.136,2.27,0,405.5,277.5,331.0,278.5,89,-2,-58,-2,0.2855634651804566,-1.8003289508466267,0.6102998827408239
2026-02-20 14:45:15.136,2.27,0,406.0,278.0,331.5,278.5,90,-1,-58,-2,0.16382283954390164,-2.0672802494583618,0.6118253775938345
2026-02-20 14:45:15.136,2.27,0,406.0,278.0,331.5,278.5,90,-1,-58,-2,0.0617623671659544,-2.55284117036069,0.6368253698754529
2026-02-20 14:45:15.136,2.27,0,406.0,278.0,331.5,278.5,90,-1,-58,-2,0.08523863790044217,-2.882084300336821,0.6590004734964103
2026-02-20 14:45:15.136,2.27,0,406.0,277.5,331.5,278.5,89,-2,-59,-2,0.0749115870002175,-3.1425754134626853,0.6895090668595212
2026-02-20 14:45:15.137,2.27,0,406.5,277.5,331.5,278.5,90,-2,-59,-2,0.02055347024978893,-3.4238466604046813,0.6980164800129689
2026-02-20 14:45:15.137,2.27,0,405.0,277.5,330.0,277.5,90,-1,-59,-2,-0.042209068742434575,-3.8511815122926656,0.763271381811204
2026-02-20 14:45:15.137,2.27,0,404.5,276.5,329.5,277.0,89,-1,-60,-2,-0.02510361278698081,-4.0889079453109485,0.7666187699640141
2026-02-20 14:45:15.137,2.27,0,404.5,276.5,329.0,277.0,89,-1,-60,-2,-0.006459826582513983,-4.150451519773117,0.7341512131520225
2026-02-20 14:45:15.137,2.27,0,404.5,276.0,329.0,276.5,89,-1,-60,-3,0.08863946572196557,-4.39049329418418,0.7518827943854416
2026-02-20 14:45:15.137,2.271,0,403.5,276.0,328.5,276.5,89,-1,-60,-3,0.2645356337522342,-4.273841178021927,0.7691286506525903
2026-02-20 14:45:15.137,2.271,0,402.5,277.0,329.0,277.5,89,-1,-58,-1,0.4504257071780362,-4.054379040951574,0.7672398249459134
2026-02-20 14:45:15.137,2.271,0,400.0,277.5,331.5,278.5,89,-2,-55,1,0.743719433133009,-3.7648541118090826,0.7613872678832108
2026-02-20 14:45:15.137,2.271,0,399.5,277.5,330.5,277.5,88,-1,-55,0,1.0061086425188641,-2.990169303573781,0.6528639671831868
2026-02-20 14:45:15.137,2.271,0,400.0,275.0,327.5,275.5,91,-1,-57,0,1.323980840026156,-2.2120616082455786,0.5652055268577936
2026-02-20 14:45:15.137,2.271,0,398.5,274.5,324.5,275.0,89,-2,-60,0,1.6916598772064955,-1.5728410748451047,0.4859814755193619
2026-02-20 14:45:15.843,2.977,1,397.5,273.5,323.5,274.0,87,-2,-60,-1,2.0557385958680268,-0.9585868653444276,0.4057806369489594
2026-02-20 14:45:15.843,2.977,1,397.5,273.0,322.5,273.5,87,-1,-61,-2,2.306053990215414,-0.4130830440175437,0.3564835167953997
2026-02-20 14:45:15.843,2.977,1,396.9615478515625,272.9615478515625,322.0,272.5,87,-2,-60,-2,2.44559409896954,-0.1612872170773727,0.3454910686288484
2026-02-20 14:45:15.843,2.977,1,396.5,272.0,321.0,273.0,88,-2,-61,-1,2.6214784893239056,0.4324245835039502,0.2671822884785038
2026-02-20 14:45:15.843,2.977,1,396.5,271.5,321.0,272.5,88,-2,-60,-2,2.7509566553569496,0.8896112506181,0.17421507927698698
2026-02-20 14:45:15.843,2.977,1,395.5,271.5,321.0,272.5,87,-2,-60,-1,2.9131499765296525,1.2176025491240203,0.09969416221182414
2026-02-20 14:45:15.843,2.977,1,395.5,271.5,320.0,272.5,89,-2,-60,-1,2.943368336120745,1.736441776714388,-0.0002731446368824386
2026-02-20 14:45:15.843,2.977,1,394.5,271.0,320.0,271.5,88,-2,-60,-2,3.002943572040456,1.722307009861943,-0.009882487464722312
2026-02-20 14:45:15.843,2.977,1,394.5,271.0,320.0,272.5,88,-2,-59,-1,3.0594867819864753,1.8414340220580998,-0.07981255880815952
2026-02-20 14:45:15.843,2.977,1,394.5,271.0,319.5,272.5,88,-2,-60,-1,3.0856824658527664,2.032551548584742,-0.10877977059145238
2026-02-20 14:45:15.844,2.977,1,394.5,271.0,320.0,272.5,88,-2,-59,-1,3.1313740491796835,2.0804414626108985,-0.12456677710160968
2026-02-20 14:45:15.844,2.977,1,394.5,271.0,319.5,272.5,88,-2,-60,-1,3.21579083643239,2.666532962510545,-0.2822507285284541
2026-02-20 14:45:15.844,2.977,1,394.0,271.0,319.0,272.5,89,-2,-60,-1,3.3239180311066185,3.27554770537773,-0.4488307297127323
2026-02-20 14:45:15.844,2.978,1,394.0,271.0,318.5,272.5,89,-2,-61,-1,3.388833593626842,3.5430406764282933,-0.5524353616026976
2026-02-20 14:45:15.844,2.978,1,394.0,271.0,318.5,272.5,89,-2,-60,-1,3.4936634698076148,3.776486272922514,-0.6081060277250934
2026-02-20 14:45:15.844,2.978,1,393.0,271.0,318.0,272.5,89,-3,-60,-2,3.4887115194360057,4.333900712648144,-0.7278396619913425
