timestamp,frame_number,video_time_sec,total_blinks,left_eye_cx,left_eye_cy,right_eye_cx,right_eye_cy,left_iris_dx,left_iris_dy,right_iris_dx,right_iris_dy,pitch,yaw,roll,gaze_direction
2026-02-20 17:27:25.192,16,0.659,0,1128.5,571.5,902.0,568.0,271,5,-176,-16,-0.0164,0.0658,-0.0015,Forward
2026-02-20 17:27:25.239,17,0.7,0,1128.0,571.5,901.5,568.0,270,5,-177,-15,-0.0304,0.0562,-0.0011,Forward
2026-02-20 17:27:25.285,18,0.741,0,1128.0,571.5,901.5,568.0,271,5,-177,-16,-0.0461,0.0464,-0.0008,Forward
2026-02-20 17:27:25.348,19,0.782,0,1128.0,571.5,901.5,569.0,271,5,-177,-15,-0.0603,0.0363,-0.0004,Forward
2026-02-20 17:27:25.393,20,0.824,0,1128.5,571.5,901.5,568.5,271,5,-177,-15,-0.0806,0.0277,0.0001,Forward
2026-02-20 17:27:25.416,21,0.865,0,1127.5,572.0,901.5,568.5,269,6,-177,-15,-0.0992,0.0162,0.0006,Forward
2026-02-20 17:27:25.439,22,0.906,0,1128.0,572.0,901.5,568.0,270,6,-177,-16,-0.1225,0.006,0.0011,Forward
2026-02-20 17:27:25.472,23,0.947,0,1129.0,572.0,902.0,568.5,271,5,-176,-16,-0.1445,-0.0054,0.0015,Forward
2026-02-20 17:27:25.493,24,0.988,0,1129.0,573.5,903.0,569.5,269,6,-175,-15,-0.17,-0.0166,0.0021,Forward
2026-02-20 17:27:25.526,25,1.03,0,1128.0,581.5,910.5,578.5,269,8,-168,-6,-0.1948,-0.0069,0.0026,Forward
2026-02-20 17:27:25.559,26,1.071,0,1128.5,583.5,910.0,580.5,270,9,-170,-2,-0.2233,0.0012,0.0033,Forward
2026-02-20 17:27:25.581,27,1.112,0,1132.0,581.5,908.5,578.0,275,9,-172,-4,-0.2509,0.0109,0.004,Forward
2026-02-20 17:27:25.604,28,1.153,1,1131.0,576.0,904.0,573.5,270,5,-176,-11,-0.2675,0.0225,0.0044,Forward
2026-02-20 17:27:25.636,29,1.194,1,1130.5,575.0,903.5,570.0,269,6,-177,-14,-0.2698,0.0313,0.0043,Forward
2026-02-20 17:27:25.659,30,1.235,1,1130.5,573.0,904.0,568.0,270,5,-176,-16,-0.2708,0.0365,0.0041,Forward
2026-02-20 17:27:25.690,31,1.277,1,1130.5,573.0,903.0,567.5,270,5,-176,-18,-0.2711,0.0455,0.004,Forward
2026-02-20 17:27:25.715,32,1.318,1,1129.5,573.0,902.5,567.5,270,5,-176,-17,-0.2672,0.0531,0.0039,Forward
2026-02-20 17:27:25.745,33,1.359,1,1129.5,573.0,902.0,568.5,270,5,-176,-16,-0.2601,0.0577,0.0037,Forward
2026-02-20 17:27:25.767,34,1.4,1,1129.0,572.5,903.0,569.0,270,4,-176,-16,-0.2493,0.0621,0.0035,Forward
2026-02-20 17:27:25.793,35,1.441,1,1130.0,572.0,903.5,567.5,271,5,-176,-18,-0.2176,0.0652,0.0029,Forward
2026-02-20 17:27:25.822,36,1.483,1,1130.0,572.5,903.5,567.5,271,5,-176,-18,-0.1854,0.0662,0.0021,Forward
2026-02-20 17:27:25.847,37,1.524,1,1131.5,572.5,904.5,568.5,271,5,-175,-17,-0.153,0.0694,0.0013,Forward
2026-02-20 17:27:25.873,38,1.565,1,1132.0,574.0,905.5,569.0,271,7,-175,-16,-0.1303,0.0655,0.0012,Forward
2026-02-20 17:27:25.896,39,1.606,1,1132.0,574.0,904.5,570.0,272,7,-176,-16,-0.1335,0.0648,0.0015,Forward
2026-02-20 17:27:25.927,40,1.647,1,1133.0,574.0,905.5,570.0,272,6,-176,-16,-0.1341,0.0682,0.0017,Forward
2026-02-20 17:27:25.960,41,1.688,1,1133.0,574.0,905.5,569.0,273,8,-175,-17,-0.1334,0.0664,0.0019,Forward
2026-02-20 17:27:25.981,42,1.73,1,1132.0,574.5,905.5,570.5,271,7,-176,-16,-0.1403,0.0685,0.002,Forward
2026-02-20 17:27:26.012,43,1.771,1,1132.0,574.5,905.5,570.0,271,7,-176,-16,-0.1526,0.0704,0.0023,Forward
2026-02-20 17:27:26.046,44,1.812,1,1132.0,574.0,904.5,569.5,271,7,-177,-17,-0.1555,0.0675,0.0023,Forward
2026-02-20 17:27:26.067,45,1.853,1,1132.0,574.5,905.0,569.0,272,7,-177,-17,-0.164,0.0654,0.0023,Forward
2026-02-20 17:27:26.080,46,1.894,1,1132.0,574.5,905.0,569.5,272,7,-177,-17,-0.1698,0.0621,0.0022,Forward
2026-02-20 17:27:26.115,47,1.935,1,1132.0,574.5,904.5,570.0,271,7,-178,-17,-0.1747,0.0598,0.0022,Forward
2026-02-20 17:27:26.129,48,1.977,1,1132.0,574.0,905.5,569.5,270,7,-177,-18,-0.1768,0.0628,0.0018,Forward
2026-02-20 17:27:26.154,49,2.018,1,1132.0,574.0,905.0,569.0,270,7,-177,-17,-0.168,0.0663,0.0015,Forward
2026-02-20 17:27:26.188,50,2.059,1,1132.0,574.0,905.0,568.5,271,8,-177,-18,-0.1649,0.0642,0.0013,Forward
2026-02-20 17:27:26.212,51,2.1,1,1132.0,574.5,905.5,569.0,270,8,-177,-18,-0.1668,0.0644,0.0011,Forward
2026-02-20 17:27:26.227,52,2.141,1,1132.5,574.0,906.0,569.0,270,7,-176,-17,-0.1661,0.0603,0.0012,Forward
2026-02-20 17:27:26.263,53,2.183,1,1133.0,574.0,906.0,569.0,271,7,-176,-17,-0.1676,0.0585,0.0012,Forward
2026-02-20 17:27:26.276,54,2.224,1,1137.0,575.5,912.5,569.5,271,8,-172,-18,-0.1746,0.06,0.0009,Forward
2026-02-20 17:27:26.307,55,2.265,1,1142.5,575.5,920.0,571.5,274,7,-165,-15,-0.1817,0.0604,0.0008,Forward
2026-02-20 17:27:26.326,56,2.306,1,1143.0,575.5,920.0,571.5,274,7,-165,-14,-0.1855,0.0625,0.0005,Forward
2026-02-20 17:27:26.354,57,2.347,1,1144.0,575.0,920.0,571.0,275,8,-165,-15,-0.198,0.0623,0.0003,Forward
2026-02-20 17:27:26.377,58,2.388,1,1143.5,575.0,920.0,571.0,274,7,-165,-15,-0.2114,0.0637,0.0,Forward
2026-02-20 17:27:26.404,59,2.43,1,1143.5,575.0,920.0,571.5,273,7,-165,-15,-0.2217,0.0644,-0.0004,Forward
2026-02-20 17:27:26.426,60,2.471,1,1143.5,575.5,920.0,571.5,274,7,-166,-15,-0.2309,0.0673,-0.0008,Forward
2026-02-20 17:27:26.446,61,2.512,1,1144.5,575.0,920.0,571.5,275,7,-166,-14,-0.2399,0.0709,-0.0012,Forward
2026-02-20 17:27:26.482,62,2.553,1,1143.5,575.5,920.0,571.5,274,7,-166,-15,-0.2513,0.0736,-0.0017,Forward
2026-02-20 17:27:26.505,63,2.594,1,1143.5,576.0,920.0,571.5,275,8,-165,-15,-0.2536,0.0774,-0.0021,Forward
2026-02-20 17:27:26.531,64,2.636,1,1143.5,576.0,919.5,571.5,274,7,-167,-15,-0.2513,0.0813,-0.0022,Forward
2026-02-20 17:27:26.564,65,2.677,1,1143.5,575.5,919.5,571.5,275,6,-167,-15,-0.2507,0.0831,-0.0023,Forward
2026-02-20 17:27:26.587,66,2.718,1,1144.5,576.0,919.5,571.5,275,7,-167,-15,-0.2497,0.0855,-0.0022,Forward
2026-02-20 17:27:26.620,67,2.759,1,1143.5,576.0,919.5,571.5,274,7,-167,-14,-0.2418,0.0858,-0.0023,Forward
2026-02-20 17:27:26.646,68,2.8,1,1143.5,576.0,920.0,571.5,275,8,-166,-15,-0.2334,0.0844,-0.0022,Forward
2026-02-20 17:27:26.670,69,2.841,1,1144.0,576.0,919.0,571.5,275,8,-168,-15,-0.2301,0.0831,-0.0019,Forward
2026-02-20 17:27:26.704,70,2.883,1,1144.5,576.0,919.0,570.5,275,9,-167,-16,-0.2266,0.0826,-0.0017,Forward
2026-02-20 17:27:26.741,71,2.924,1,1144.5,576.0,920.0,571.5,275,8,-166,-15,-0.2205,0.0803,-0.0015,Forward
2026-02-20 17:27:26.764,72,2.965,1,1144.5,576.0,920.0,571.0,275,9,-166,-15,-0.2135,0.0792,-0.0015,Forward
2026-02-20 17:27:26.786,73,3.006,1,1143.0,576.0,917.0,571.5,275,9,-170,-15,-0.2123,0.0789,-0.0016,Forward
2026-02-20 17:27:26.814,74,3.047,1,1136.5,575.5,909.0,570.5,271,8,-176,-17,-0.2062,0.0797,-0.0014,Forward
2026-02-20 17:27:26.843,75,3.089,1,1134.0,576.0,908.0,570.0,269,9,-176,-17,-0.1996,0.0824,-0.0013,Forward
2026-02-20 17:27:26.869,76,3.13,1,1134.5,576.0,908.0,570.0,270,9,-176,-17,-0.1963,0.0835,-0.0012,Forward
2026-02-20 17:27:26.903,77,3.171,1,1134.0,576.0,908.0,569.5,270,10,-177,-18,-0.1897,0.085,-0.001,Forward
2026-02-20 17:27:26.926,78,3.212,1,1134.0,576.0,908.0,570.0,269,9,-176,-17,-0.1865,0.0892,-0.001,Forward
2026-02-20 17:27:26.953,79,3.253,1,1134.0,576.0,908.0,570.0,269,9,-176,-17,-0.1799,0.0932,-0.001,Forward
2026-02-20 17:27:26.988,80,3.294,1,1134.0,576.0,908.0,570.0,269,9,-176,-17,-0.1722,0.0973,-0.0009,Forward
2026-02-20 17:27:27.011,81,3.336,1,1134.0,576.0,908.0,570.0,269,9,-177,-17,-0.1646,0.1059,-0.0008,Forward
2026-02-20 17:27:27.023,82,3.377,1,1134.5,576.0,907.5,570.0,269,9,-178,-17,-0.1552,0.1124,-0.0006,Forward
2026-02-20 17:27:27.060,83,3.418,1,1134.5,575.0,908.0,568.5,270,9,-177,-18,-0.1392,0.1167,-0.0005,Forward
2026-02-20 17:27:27.084,84,3.459,1,1135.0,575.0,908.0,568.5,271,9,-177,-19,-0.1315,0.1191,-0.0004,Forward
2026-02-20 17:27:27.111,85,3.5,1,1135.0,575.0,908.0,568.0,270,9,-177,-18,-0.1192,0.1213,-0.0004,Forward
2026-02-20 17:27:27.144,86,3.542,1,1135.0,575.5,908.0,569.0,271,9,-177,-17,-0.1104,0.1231,-0.0004,Forward
2026-02-20 17:27:27.168,87,3.583,1,1135.0,575.5,908.0,569.0,270,8,-177,-18,-0.1021,0.1259,-0.0001,Forward
2026-02-20 17:27:27.198,88,3.624,1,1135.0,575.0,908.0,568.5,271,9,-177,-19,-0.0946,0.126,0.0002,Forward
2026-02-20 17:27:27.224,89,3.665,1,1135.0,575.0,908.0,568.0,271,8,-177,-19,-0.0914,0.1271,0.0005,Forward
2026-02-20 17:27:27.238,90,3.706,1,1135.0,575.0,908.5,568.0,271,9,-177,-19,-0.0888,0.1265,0.0006,Forward
2026-02-20 17:27:27.254,91,3.747,1,1135.5,575.0,908.5,568.0,271,9,-178,-19,-0.0881,0.1236,0.0007,Forward
2026-02-20 17:27:27.288,92,3.789,1,1136.0,575.0,909.0,568.0,271,9,-177,-19,-0.0922,0.1224,0.0006,Forward
2026-02-20 17:27:27.312,93,3.83,1,1136.0,575.0,909.0,568.0,271,9,-176,-19,-0.0995,0.1202,0.0007,Forward
2026-02-20 17:27:27.345,94,3.871,1,1136.5,575.0,908.5,568.5,271,9,-178,-18,-0.1084,0.1178,0.0006,Forward
2026-02-20 17:27:27.367,95,3.912,1,1136.5,575.0,909.0,568.5,272,9,-177,-18,-0.1213,0.117,0.0009,Forward
2026-02-20 17:27:27.386,96,3.953,1,1136.5,575.0,909.0,568.5,272,9,-177,-19,-0.13,0.1182,0.0008,Forward
2026-02-20 17:27:27.406,97,3.995,1,1136.5,575.0,909.5,568.0,271,9,-176,-19,-0.1403,0.1158,0.0005,Forward
2026-02-20 17:27:27.443,98,4.036,1,1136.5,575.5,909.5,568.0,271,9,-177,-19,-0.1462,0.1155,0.0003,Forward
2026-02-20 17:27:27.473,99,4.077,1,1136.0,576.0,909.0,568.0,271,10,-177,-19,-0.1473,0.1139,0.0002,Forward
2026-02-20 17:27:27.498,100,4.118,1,1136.0,576.0,908.5,568.0,271,10,-178,-19,-0.1498,0.1094,0.0003,Forward
2026-02-20 17:27:27.524,101,4.159,1,1136.0,576.0,908.5,568.5,271,9,-178,-19,-0.1497,0.1078,0.0003,Forward
2026-02-20 17:27:27.548,102,4.2,1,1135.5,576.0,908.5,568.5,270,9,-177,-19,-0.1412,0.1074,0.0003,Forward
2026-02-20 17:27:27.581,103,4.242,1,1135.5,576.0,908.5,568.5,270,9,-177,-19,-0.1372,0.1078,0.0004,Forward
2026-02-20 17:27:27.606,104,4.283,1,1135.5,576.0,908.5,568.5,270,9,-177,-19,-0.1279,0.1074,0.0005,Forward
2026-02-20 17:27:27.630,105,4.324,1,1135.5,576.0,908.5,569.5,270,9,-176,-18,-0.1217,0.106,0.0004,Forward
2026-02-20 17:27:27.655,106,4.365,1,1135.5,576.0,908.5,569.0,270,9,-177,-18,-0.1151,0.1015,0.0005,Forward
2026-02-20 17:27:27.690,107,4.406,1,1135.5,576.0,908.0,569.0,270,9,-177,-18,-0.1088,0.1016,0.0007,Forward
2026-02-20 17:27:27.710,108,4.448,1,1135.5,576.0,908.5,568.5,270,8,-177,-19,-0.1034,0.103,0.0003,Forward
2026-02-20 17:27:27.722,109,4.489,1,1135.5,576.0,908.5,568.0,269,9,-177,-20,-0.1051,0.1028,-0.0,Forward
2026-02-20 17:27:27.759,110,4.53,1,1135.5,576.0,908.5,569.0,270,8,-177,-18,-0.1042,0.1073,-0.0004,Forward
2026-02-20 17:27:27.789,111,4.571,1,1135.5,576.0,909.0,569.0,269,8,-177,-18,-0.1022,0.1094,-0.0009,Forward
2026-02-20 17:27:27.813,112,4.612,1,1135.5,576.0,908.5,568.5,269,8,-178,-19,-0.105,0.1111,-0.0012,Forward
2026-02-20 17:27:27.839,113,4.653,1,1138.5,577.0,912.0,569.5,270,9,-175,-19,-0.1116,0.1152,-0.0015,Forward
2026-02-20 17:27:27.864,114,4.695,1,1144.5,577.5,917.5,570.5,273,8,-171,-17,-0.1232,0.1246,-0.002,Forward
2026-02-20 17:27:27.889,115,4.736,1,1145.5,578.0,920.5,570.5,273,9,-168,-16,-0.1286,0.1321,-0.0028,Forward
2026-02-20 17:27:27.923,116,4.777,1,1145.5,578.0,920.5,570.5,273,9,-167,-17,-0.137,0.1384,-0.0036,Forward
2026-02-20 17:27:27.968,117,4.818,1,1145.5,578.0,919.5,570.5,274,9,-168,-16,-0.1447,0.1429,-0.0045,Forward
2026-02-20 17:27:27.969,118,4.859,1,1145.5,578.0,919.5,570.5,274,9,-168,-17,-0.1515,0.1439,-0.005,Forward
2026-02-20 17:27:27.993,119,4.901,1,1145.0,578.0,920.0,571.5,273,8,-167,-16,-0.1604,0.1443,-0.0055,Forward
2026-02-20 17:27:28.015,120,4.942,1,1145.5,578.5,919.0,571.0,273,8,-168,-16,-0.1708,0.1453,-0.006,Forward
2026-02-20 17:27:28.040,121,4.983,1,1145.0,578.5,920.0,571.5,273,8,-167,-16,-0.1828,0.1455,-0.0062,Forward
2026-02-20 17:27:28.074,122,5.024,1,1145.0,578.5,920.0,572.0,273,8,-167,-15,-0.2032,0.1447,-0.0064,Forward
2026-02-20 17:27:28.090,123,5.065,1,1145.5,579.0,920.5,571.5,272,9,-167,-16,-0.2056,0.1412,-0.0068,Forward
2026-02-20 17:27:28.106,124,5.106,1,1145.5,579.0,921.0,572.5,272,8,-166,-15,-0.2078,0.1318,-0.007,Forward
2026-02-20 17:27:28.124,125,5.148,1,1146.0,578.0,922.0,572.5,272,8,-166,-15,-0.2185,0.1254,-0.0069,Forward
2026-02-20 17:27:28.141,126,5.189,1,1146.0,578.0,922.5,572.5,272,8,-166,-15,-0.2283,0.1202,-0.0066,Forward
2026-02-20 17:27:28.159,127,5.23,1,1147.0,578.0,922.0,572.5,274,8,-166,-16,-0.2388,0.1148,-0.0065,Forward
2026-02-20 17:27:28.181,128,5.271,1,1146.5,578.0,922.5,572.0,273,8,-166,-15,-0.2518,0.1094,-0.0063,Forward
2026-02-20 17:27:28.195,129,5.312,1,1147.0,578.0,923.0,572.5,273,9,-164,-15,-0.259,0.1082,-0.0063,Forward
2026-02-20 17:27:28.213,130,5.354,1,1147.0,578.0,923.5,572.5,274,8,-165,-15,-0.2668,0.1068,-0.0062,Forward
2026-02-20 17:27:28.243,131,5.395,1,1147.5,578.0,923.0,572.5,275,8,-165,-15,-0.2754,0.1062,-0.0061,Forward
2026-02-20 17:27:28.245,132,5.436,1,1147.5,578.0,922.5,572.5,275,8,-166,-15,-0.275,0.1059,-0.0061,Forward
2026-02-20 17:27:28.260,133,5.477,1,1147.5,578.0,922.5,572.0,275,9,-167,-15,-0.2892,0.1093,-0.006,Forward
2026-02-20 17:27:28.277,134,5.518,1,1147.0,578.5,922.5,572.5,275,8,-166,-15,-0.3026,0.1152,-0.0059,Forward
2026-02-20 17:27:28.291,135,5.559,1,1147.0,578.0,922.5,572.0,274,8,-167,-15,-0.3138,0.12,-0.006,Forward
2026-02-20 17:27:28.309,136,5.601,1,1147.5,579.0,923.0,572.5,274,9,-165,-15,-0.3225,0.1248,-0.0061,Forward
2026-02-20 17:27:28.328,137,5.642,1,1147.0,579.0,922.5,572.5,274,9,-166,-15,-0.3339,0.1313,-0.006,Forward
2026-02-20 17:27:28.342,138,5.683,1,1147.5,578.5,923.5,572.5,274,8,-166,-15,-0.337,0.1398,-0.0059,Forward
2026-02-20 17:27:28.360,139,5.724,1,1148.0,578.0,923.0,573.0,275,8,-165,-14,-0.339,0.1468,-0.0056,Forward
2026-02-20 17:27:28.382,140,5.765,1,1148.5,578.0,923.0,572.5,275,8,-165,-15,-0.3362,0.1523,-0.0052,Forward
2026-02-20 17:27:28.395,141,5.806,1,1148.0,578.0,923.0,573.0,274,8,-165,-14,-0.3333,0.1551,-0.0051,Forward
2026-02-20 17:27:28.411,142,5.848,1,1148.0,578.0,923.0,572.5,274,8,-165,-16,-0.3295,0.1546,-0.0048,Forward
2026-02-20 17:27:28.430,143,5.889,1,1148.0,578.0,923.0,573.0,274,8,-166,-15,-0.3225,0.1548,-0.0045,Forward
2026-02-20 17:27:28.447,144,5.93,1,1147.5,579.0,923.5,572.5,274,9,-165,-16,-0.3225,0.1508,-0.0043,Forward
2026-02-20 17:27:28.479,145,5.971,1,1148.0,579.0,923.0,572.5,274,10,-165,-16,-0.3141,0.1482,-0.0042,Forward
2026-02-20 17:27:28.481,146,6.012,1,1148.0,579.0,923.0,572.5,274,9,-165,-16,-0.3095,0.1472,-0.0041,Forward
2026-02-20 17:27:28.499,147,6.054,1,1148.0,579.0,923.0,573.0,275,9,-165,-15,-0.3037,0.1429,-0.004,Forward
2026-02-20 17:27:28.515,148,6.095,1,1148.0,579.0,923.0,573.0,275,9,-165,-16,-0.3074,0.1351,-0.004,Forward
2026-02-20 17:27:28.531,149,6.136,1,1148.0,579.0,923.5,573.0,275,9,-165,-16,-0.3137,0.1254,-0.0042,Forward
2026-02-20 17:27:28.550,150,6.177,1,1148.0,579.0,922.5,572.5,276,10,-167,-16,-0.3272,0.1172,-0.0045,Forward
2026-02-20 17:27:28.568,151,6.218,1,1148.0,579.0,923.0,572.5,276,10,-166,-17,-0.3402,0.113,-0.0044,Forward
2026-02-20 17:27:28.584,152,6.259,1,1147.5,579.0,923.0,573.0,275,9,-166,-15,-0.3554,0.1104,-0.0047,Forward
2026-02-20 17:27:28.603,153,6.301,1,1147.5,579.0,923.5,573.0,275,9,-166,-15,-0.3707,0.1081,-0.0047,Forward
2026-02-20 17:27:28.621,154,6.342,1,1147.5,579.0,923.0,572.5,275,9,-166,-16,-0.3724,0.1098,-0.0046,Forward
2026-02-20 17:27:28.636,155,6.383,1,1147.5,579.0,923.0,573.0,274,9,-166,-15,-0.3752,0.1081,-0.0044,Forward
2026-02-20 17:27:28.655,156,6.424,1,1148.0,578.5,922.5,573.5,276,8,-166,-14,-0.3707,0.109,-0.0043,Forward
2026-02-20 17:27:28.672,157,6.465,1,1147.5,578.0,921.0,573.0,276,8,-167,-15,-0.3687,0.1103,-0.004,Forward
2026-02-20 17:27:28.690,158,6.507,1,1147.5,579.0,920.5,572.5,276,9,-169,-16,-0.361,0.1181,-0.0038,Forward
2026-02-20 17:27:28.723,159,6.548,1,1147.0,579.0,920.5,572.5,276,9,-168,-16,-0.3486,0.1286,-0.0034,Forward
2026-02-20 17:27:28.724,160,6.589,1,1147.5,579.0,920.5,572.5,276,10,-168,-16,-0.3338,0.1365,-0.0031,Forward
2026-02-20 17:27:28.740,161,6.63,1,1147.5,579.0,920.0,572.5,276,10,-168,-16,-0.3191,0.1434,-0.0029,Forward
2026-02-20 17:27:28.758,162,6.671,1,1147.0,579.0,920.0,572.5,275,10,-168,-16,-0.3022,0.1509,-0.0027,Forward
2026-02-20 17:27:28.771,163,6.712,1,1147.5,579.0,920.0,572.5,275,10,-168,-16,-0.2847,0.1549,-0.0027,Forward
2026-02-20 17:27:28.787,164,6.754,1,1147.5,578.0,921.5,573.5,275,8,-167,-15,-0.2717,0.153,-0.0027,Forward
2026-02-20 17:27:28.806,165,6.795,1,1148.0,579.0,923.0,573.5,276,9,-165,-14,-0.2638,0.1529,-0.0027,Forward
2026-02-20 17:27:28.824,166,6.836,1,1147.5,579.0,924.0,573.5,274,9,-164,-15,-0.2672,0.1515,-0.0025,Forward
2026-02-20 17:27:28.841,167,6.877,1,1148.0,579.0,923.5,573.5,276,9,-166,-15,-0.2626,0.1572,-0.0026,Forward
2026-02-20 17:27:28.859,168,6.918,1,1144.5,579.0,918.0,572.0,273,9,-171,-17,-0.2629,0.1586,-0.0025,Forward
2026-02-20 17:27:28.876,169,6.96,1,1139.0,578.0,911.0,569.5,272,10,-177,-21,-0.2686,0.1544,-0.0027,Forward
2026-02-20 17:27:28.893,170,7.001,1,1135.5,577.0,908.5,569.0,268,9,-179,-20,-0.2679,0.1591,-0.0028,Forward
2026-02-20 17:27:28.912,171,7.042,1,1136.0,578.0,909.0,568.5,269,10,-178,-21,-0.2684,0.1555,-0.003,Forward
2026-02-20 17:27:28.925,172,7.083,1,1136.0,577.0,908.0,569.5,269,10,-179,-20,-0.2625,0.1547,-0.0031,Forward
2026-02-20 17:27:28.956,173,7.124,1,1135.5,577.0,908.0,569.5,268,10,-179,-20,-0.2531,0.1603,-0.0031,Forward
2026-02-20 17:27:28.957,174,7.165,1,1134.0,576.0,907.0,569.0,268,8,-180,-20,-0.2472,0.1698,-0.0031,Forward
2026-02-20 17:27:28.971,175,7.207,1,1134.0,577.0,906.5,569.0,268,9,-181,-20,-0.2388,0.1781,-0.0032,Forward
2026-02-20 17:27:28.988,176,7.248,1,1133.5,576.0,906.0,569.0,268,9,-180,-20,-0.2272,0.1834,-0.0033,Forward
2026-02-20 17:27:29.005,177,7.289,1,1132.5,575.0,906.0,569.0,268,7,-178,-19,-0.2128,0.1825,-0.0028,Forward
2026-02-20 17:27:29.023,178,7.33,1,1132.5,575.5,905.0,570.0,269,7,-179,-18,-0.2004,0.1786,-0.0027,Forward
2026-02-20 17:27:29.036,179,7.371,1,1132.0,576.0,904.5,570.0,269,8,-179,-18,-0.179,0.1832,-0.0022,Forward
2026-02-20 17:27:29.051,180,7.413,1,1131.5,576.0,903.5,569.0,267,9,-181,-20,-0.1649,0.1815,-0.0018,Forward
2026-02-20 17:27:29.070,181,7.454,1,1132.0,576.0,903.5,569.0,268,9,-181,-20,-0.1439,0.188,-0.0012,Forward
2026-02-20 17:27:29.087,182,7.495,1,1131.5,576.0,903.5,569.0,268,9,-180,-19,-0.1348,0.1888,-0.0009,Forward
2026-02-20 17:27:29.103,183,7.536,1,1131.0,576.0,902.5,570.5,269,8,-182,-19,-0.124,0.1874,-0.0006,Forward
2026-02-20 17:27:29.121,184,7.577,1,1131.0,576.0,902.5,570.0,269,7,-182,-18,-0.1144,0.1841,-0.0002,Forward
2026-02-20 17:27:29.138,185,7.618,1,1131.0,576.0,902.5,570.0,269,8,-181,-19,-0.102,0.1879,-0.0002,Forward
2026-02-20 17:27:29.154,186,7.66,1,1131.5,575.0,902.0,569.5,269,7,-182,-19,-0.0945,0.1907,-0.0001,Forward
2026-02-20 17:27:29.185,187,7.701,1,1131.0,575.0,902.0,570.5,270,7,-182,-18,-0.0966,0.1907,-0.0004,Forward
2026-02-20 17:27:29.187,188,7.742,1,1130.0,575.0,900.5,569.0,269,8,-183,-19,-0.0969,0.1928,-0.0004,Forward
2026-02-20 17:27:29.203,189,7.783,1,1129.5,575.0,900.0,569.0,268,8,-184,-19,-0.1018,0.1901,-0.0005,Forward
2026-02-20 17:27:29.220,190,7.824,1,1129.5,575.0,900.0,569.0,268,7,-183,-19,-0.1003,0.188,-0.0004,Forward
2026-02-20 17:27:29.238,191,7.866,1,1128.5,575.0,901.0,568.5,266,7,-180,-19,-0.0982,0.1803,-0.0004,Forward
2026-02-20 17:27:29.255,192,7.907,1,1128.5,574.0,901.5,568.5,266,6,-181,-19,-0.0899,0.1784,-0.0005,Forward
2026-02-20 17:27:29.273,193,7.948,1,1128.5,575.0,902.5,568.5,266,7,-179,-19,-0.0825,0.1728,-0.0004,Forward
2026-02-20 17:27:29.290,194,7.989,1,1128.5,575.0,903.0,569.0,265,7,-178,-19,-0.0775,0.1684,-0.0004,Forward
2026-02-20 17:27:29.323,195,8.03,1,1128.5,575.0,902.5,568.5,265,7,-179,-19,-0.0754,0.1563,-0.0,Forward
2026-02-20 17:27:29.325,196,8.071,1,1129.0,575.0,902.5,569.0,267,7,-179,-19,-0.0742,0.1485,0.0003,Forward
