timestamp,frame_number,video_time_sec,total_blinks,left_eye_cx,left_eye_cy,right_eye_cx,right_eye_cy,left_iris_dx,left_iris_dy,right_iris_dx,right_iris_dy,pitch,yaw,roll,gaze_direction
2026-02-20 17:07:14.914,1,0.041,0,1125.0,568.0,896.5,564.0,272,5,-179,-17,0.0,0.0,0.0,Forward
2026-02-20 17:07:14.976,2,0.082,0,1126.0,567.0,898.0,565.0,272,3,-176,-15,-0.0543,-0.0562,0.0016,Forward
2026-02-20 17:07:14.999,3,0.124,0,1126.5,566.5,898.0,564.0,273,3,-178,-16,-0.0652,-0.0583,0.0018,Forward
2026-02-20 17:07:15.018,4,0.165,0,1126.5,566.5,899.0,563.0,272,3,-177,-17,-0.0808,-0.0678,0.0015,Forward
2026-02-20 17:07:15.034,5,0.206,0,1128.0,566.5,899.5,563.0,274,3,-177,-17,-0.0947,-0.0729,0.0012,Forward
2026-02-20 17:07:15.049,6,0.247,0,1127.0,568.5,900.0,564.0,272,4,-177,-17,-0.099,-0.0734,0.0007,Forward
2026-02-20 17:07:15.063,7,0.288,0,1127.5,568.5,900.0,564.0,272,4,-177,-17,-0.1073,-0.0747,0.0006,Forward
2026-02-20 17:07:15.077,8,0.329,0,1128.0,567.5,900.0,564.0,273,3,-177,-17,-0.1133,-0.076,0.0006,Forward
2026-02-20 17:07:15.092,9,0.371,0,1128.0,567.5,900.5,564.0,273,4,-177,-17,-0.1198,-0.0784,0.0006,Forward
2026-02-20 17:07:15.106,10,0.412,0,1128.0,568.0,901.0,564.0,272,4,-176,-17,-0.1239,-0.0786,0.0006,Forward
2026-02-20 17:07:15.120,11,0.453,0,1128.0,568.5,901.0,565.0,272,4,-177,-17,-0.1379,-0.0862,0.0007,Forward
2026-02-20 17:07:15.134,12,0.494,0,1128.5,569.0,901.0,564.5,272,5,-176,-18,-0.1407,-0.0811,0.0006,Forward
2026-02-20 17:07:15.148,13,0.535,0,1128.5,568.5,901.0,564.0,272,4,-177,-17,-0.1434,-0.0816,0.0007,Forward
2026-02-20 17:07:15.163,14,0.577,0,1128.5,569.0,901.0,565.0,272,5,-177,-17,-0.1418,-0.0767,0.0009,Forward
2026-02-20 17:07:15.177,15,0.618,0,1128.0,570.5,902.0,567.0,271,4,-177,-16,-0.1407,-0.0703,0.0013,Forward
2026-02-20 17:07:15.190,16,0.659,0,1128.0,571.5,901.5,567.0,271,5,-177,-16,-0.1426,-0.0641,0.0018,Forward
2026-02-20 17:07:15.204,17,0.7,0,1128.0,571.5,900.5,567.0,272,5,-179,-16,-0.1421,-0.0567,0.0021,Forward
2026-02-20 17:07:15.218,18,0.741,0,1128.0,571.5,901.0,567.5,272,5,-177,-16,-0.1391,-0.0488,0.0023,Forward
2026-02-20 17:07:15.231,19,0.782,0,1127.5,571.5,901.5,567.5,271,5,-177,-17,-0.1359,-0.0409,0.0023,Forward
2026-02-20 17:07:15.245,20,0.824,0,1128.0,572.5,901.5,568.0,272,5,-177,-16,-0.1323,-0.0354,0.0024,Forward
2026-02-20 17:07:15.259,21,0.865,0,1128.0,571.5,901.0,568.0,272,5,-177,-16,-0.1292,-0.0292,0.0024,Forward
2026-02-20 17:07:15.275,22,0.906,0,1128.0,572.5,901.5,568.0,271,5,-177,-16,-0.1243,-0.0233,0.0024,Forward
2026-02-20 17:07:15.291,23,0.947,0,1129.0,572.5,902.0,569.0,272,4,-176,-15,-0.119,-0.0159,0.0021,Forward
2026-02-20 17:07:15.305,24,0.988,0,1129.0,573.5,903.0,569.0,269,5,-175,-15,-0.1296,-0.0088,0.002,Forward
2026-02-20 17:07:15.320,25,1.03,0,1129.5,581.5,910.5,579.5,270,7,-169,-6,-0.1492,-0.0028,0.0024,Forward
2026-02-20 17:07:15.334,26,1.071,0,1128.0,582.5,911.0,579.5,272,8,-168,-3,-0.1753,0.0027,0.003,Forward
2026-02-20 17:07:15.347,27,1.112,0,1132.5,581.5,909.0,579.0,275,9,-171,-5,-0.202,0.0051,0.0034,Forward
2026-02-20 17:07:15.362,28,1.153,0,1130.5,576.5,902.5,572.0,270,6,-177,-12,-0.2246,0.0051,0.0036,Forward
2026-02-20 17:07:15.376,29,1.194,0,1131.0,574.5,903.0,570.5,270,5,-177,-14,-0.2388,0.0082,0.0038,Forward
2026-02-20 17:07:15.389,30,1.235,0,1129.5,573.0,903.0,568.0,269,6,-176,-17,-0.2475,0.0139,0.004,Forward
2026-02-20 17:07:15.404,31,1.277,0,1129.5,572.0,902.0,567.5,270,5,-176,-18,-0.2549,0.018,0.0043,Forward
2026-02-20 17:07:15.419,32,1.318,0,1129.0,572.0,902.0,568.5,271,4,-176,-17,-0.2624,0.0212,0.0045,Forward
2026-02-20 17:07:15.434,33,1.359,0,1128.5,572.0,901.5,568.5,270,4,-177,-17,-0.275,0.0245,0.005,Forward
2026-02-20 17:07:15.449,34,1.4,0,1128.5,572.0,901.5,568.5,270,4,-177,-17,-0.2734,0.0243,0.0052,Forward
2026-02-20 17:07:15.462,35,1.441,0,1129.0,571.5,902.0,568.5,271,4,-176,-17,-0.2587,0.0239,0.0049,Forward
2026-02-20 17:07:15.477,36,1.483,0,1129.5,572.0,903.0,568.0,270,5,-175,-17,-0.2343,0.023,0.0042,Forward
2026-02-20 17:07:15.490,37,1.524,0,1131.0,572.5,904.0,568.5,271,5,-175,-17,-0.2075,0.0256,0.0037,Forward
2026-02-20 17:07:15.504,38,1.565,0,1132.0,573.5,904.5,569.0,272,6,-176,-17,-0.1891,0.0296,0.0035,Forward
2026-02-20 17:07:15.519,39,1.606,0,1132.0,574.0,904.5,569.5,272,7,-176,-17,-0.1815,0.0323,0.0036,Forward
2026-02-20 17:07:15.534,40,1.647,0,1133.0,573.5,905.5,569.0,272,6,-175,-17,-0.1763,0.0352,0.0037,Forward
2026-02-20 17:07:15.547,41,1.688,0,1133.0,573.5,905.5,569.0,272,6,-175,-16,-0.1752,0.0379,0.0037,Forward
2026-02-20 17:07:15.562,42,1.73,0,1132.0,574.5,905.0,570.0,271,7,-175,-16,-0.1751,0.0406,0.0036,Forward
2026-02-20 17:07:15.576,43,1.771,0,1132.0,574.5,905.0,570.0,271,7,-175,-16,-0.1719,0.0413,0.0035,Forward
2026-02-20 17:07:15.590,44,1.812,0,1132.0,574.5,905.0,570.0,271,7,-175,-16,-0.1642,0.0441,0.0035,Forward
2026-02-20 17:07:15.604,45,1.853,0,1132.0,574.0,905.0,570.0,271,7,-175,-16,-0.1557,0.0451,0.0037,Forward
2026-02-20 17:07:15.617,46,1.894,0,1132.0,574.0,904.5,569.5,271,7,-176,-17,-0.1486,0.0465,0.0039,Forward
2026-02-20 17:07:15.631,47,1.935,0,1132.5,574.0,905.0,569.0,270,7,-176,-17,-0.1441,0.047,0.004,Forward
2026-02-20 17:07:15.646,48,1.977,0,1133.0,574.0,905.0,568.5,272,7,-176,-18,-0.1379,0.0484,0.0043,Forward
2026-02-20 17:07:15.660,49,2.018,0,1132.0,574.0,905.0,568.0,270,7,-176,-18,-0.1255,0.0501,0.0041,Forward
2026-02-20 17:07:15.674,50,2.059,0,1132.5,574.0,905.0,568.0,270,7,-176,-18,-0.1238,0.0484,0.0041,Forward
2026-02-20 17:07:15.689,51,2.1,0,1133.0,574.0,905.5,568.0,271,7,-176,-18,-0.1173,0.0489,0.0041,Forward
2026-02-20 17:07:15.704,52,2.141,0,1133.0,574.0,905.5,568.0,271,7,-177,-18,-0.1114,0.0483,0.0041,Forward
2026-02-20 17:07:15.719,53,2.183,0,1133.0,574.0,905.5,568.0,270,8,-177,-18,-0.1087,0.0483,0.004,Forward
2026-02-20 17:07:15.734,54,2.224,0,1138.5,575.0,911.5,570.0,272,7,-173,-17,-0.1168,0.0475,0.0038,Forward
2026-02-20 17:07:15.748,55,2.265,0,1143.5,575.5,919.0,570.5,275,7,-166,-16,-0.1263,0.0491,0.0033,Forward
2026-02-20 17:07:15.762,56,2.306,0,1143.5,575.5,919.0,570.5,275,7,-167,-16,-0.139,0.0542,0.0027,Forward
2026-02-20 17:07:15.776,57,2.347,0,1143.5,575.5,919.5,570.5,274,8,-167,-16,-0.1475,0.0588,0.0022,Forward
2026-02-20 17:07:15.789,58,2.388,0,1143.5,575.5,919.0,570.5,275,7,-167,-16,-0.1585,0.0632,0.0017,Forward
2026-02-20 17:07:15.803,59,2.43,0,1143.5,575.0,919.5,570.5,275,7,-167,-16,-0.1707,0.0662,0.0014,Forward
2026-02-20 17:07:15.819,60,2.471,0,1143.5,575.5,919.0,570.5,275,7,-167,-16,-0.1809,0.0695,0.0009,Forward
2026-02-20 17:07:15.833,61,2.512,0,1144.5,575.5,919.0,570.5,276,7,-167,-16,-0.1918,0.0728,0.0005,Forward
2026-02-20 17:07:15.847,62,2.553,0,1144.5,576.0,918.5,570.5,276,8,-168,-16,-0.2058,0.0765,0.0002,Forward
2026-02-20 17:07:15.862,63,2.594,0,1144.5,576.5,918.5,570.5,275,8,-168,-16,-0.2165,0.0812,-0.0001,Forward
2026-02-20 17:07:15.875,64,2.636,0,1144.5,576.0,918.5,570.5,275,8,-168,-16,-0.2173,0.0853,-0.0003,Forward
2026-02-20 17:07:15.889,65,2.677,0,1144.5,576.0,918.5,570.5,276,8,-168,-16,-0.2194,0.088,-0.0004,Forward
2026-02-20 17:07:15.904,66,2.718,0,1144.5,576.0,919.0,570.5,275,8,-167,-16,-0.2163,0.0863,-0.0005,Forward
2026-02-20 17:07:15.918,67,2.759,0,1144.5,576.0,918.5,570.5,275,8,-168,-16,-0.2156,0.0855,-0.0005,Forward
2026-02-20 17:07:15.932,68,2.8,0,1144.5,576.0,919.0,570.5,276,8,-167,-16,-0.2123,0.0855,-0.0006,Forward
2026-02-20 17:07:15.946,69,2.841,0,1144.5,576.0,919.0,570.5,276,8,-168,-16,-0.2124,0.0841,-0.0006,Forward
2026-02-20 17:07:15.962,70,2.883,0,1144.5,576.0,918.5,570.5,274,8,-168,-16,-0.204,0.082,-0.0007,Forward
2026-02-20 17:07:15.977,71,2.924,0,1145.5,576.0,919.0,571.0,276,8,-167,-15,-0.2003,0.0822,-0.0007,Forward
2026-02-20 17:07:15.990,72,2.965,0,1145.0,576.0,919.0,570.5,276,9,-167,-16,-0.1966,0.0821,-0.0009,Forward
2026-02-20 17:07:16.005,73,3.006,0,1144.0,576.5,917.0,570.5,276,9,-170,-17,-0.1924,0.0813,-0.0011,Forward
2026-02-20 17:07:16.019,74,3.047,0,1136.5,575.0,909.0,569.0,271,9,-176,-18,-0.1891,0.0837,-0.001,Forward
2026-02-20 17:07:16.033,75,3.089,0,1134.5,575.0,907.5,568.5,270,9,-177,-18,-0.1785,0.0831,-0.0009,Forward
2026-02-20 17:07:16.047,76,3.13,0,1135.0,575.0,907.5,568.0,271,9,-177,-18,-0.1711,0.0846,-0.0005,Forward
2026-02-20 17:07:16.062,77,3.171,0,1134.5,575.0,907.5,568.5,270,9,-177,-18,-0.1641,0.0862,-0.0002,Forward
2026-02-20 17:07:16.076,78,3.212,0,1134.0,575.0,907.5,568.5,270,9,-177,-19,-0.1555,0.0857,-0.0,Forward
2026-02-20 17:07:16.091,79,3.253,0,1134.0,575.0,907.5,569.0,270,9,-177,-18,-0.1444,0.0882,0.0002,Forward
2026-02-20 17:07:16.106,80,3.294,0,1135.0,575.0,907.0,568.5,271,8,-177,-19,-0.1385,0.0945,0.0006,Forward
2026-02-20 17:07:16.120,81,3.336,0,1134.0,575.0,907.5,568.5,270,8,-178,-19,-0.1301,0.0968,0.0009,Forward
2026-02-20 17:07:16.134,82,3.377,0,1134.5,575.5,907.5,568.0,270,9,-177,-19,-0.1174,0.0997,0.0012,Forward
2026-02-20 17:07:16.148,83,3.418,0,1135.0,575.0,907.5,568.0,271,9,-177,-18,-0.1067,0.1027,0.0015,Forward
2026-02-20 17:07:16.162,84,3.459,0,1135.0,575.0,907.5,568.0,271,9,-177,-18,-0.0969,0.1043,0.0017,Forward
2026-02-20 17:07:16.177,85,3.5,0,1135.0,575.0,908.0,568.0,271,9,-176,-18,-0.0934,0.1095,0.0019,Forward
2026-02-20 17:07:16.195,86,3.542,0,1135.0,575.0,908.0,568.0,271,9,-177,-18,-0.0898,0.1114,0.0019,Forward
2026-02-20 17:07:16.212,87,3.583,0,1135.5,575.0,908.5,567.5,270,9,-177,-20,-0.0855,0.1141,0.002,Forward
2026-02-20 17:07:16.232,88,3.624,0,1135.5,575.0,908.5,568.0,271,9,-177,-19,-0.0813,0.1164,0.0023,Forward
2026-02-20 17:07:16.251,89,3.665,0,1135.5,575.0,908.5,567.5,270,8,-177,-20,-0.0782,0.1183,0.0023,Forward
2026-02-20 17:07:16.266,90,3.706,0,1135.5,575.0,908.5,568.0,271,9,-177,-19,-0.074,0.1227,0.0025,Forward
2026-02-20 17:07:16.280,91,3.747,0,1135.5,575.0,908.5,568.0,270,9,-177,-19,-0.0719,0.124,0.0024,Forward
2026-02-20 17:07:16.294,92,3.789,0,1136.0,575.5,909.0,568.0,271,9,-176,-19,-0.072,0.125,0.0023,Forward
2026-02-20 17:07:16.308,93,3.83,0,1136.5,575.0,909.5,568.0,271,9,-177,-19,-0.0712,0.1253,0.0022,Forward
2026-02-20 17:07:16.323,94,3.871,0,1136.5,575.5,909.5,568.0,271,9,-176,-19,-0.0706,0.1262,0.0022,Forward
2026-02-20 17:07:16.338,95,3.912,0,1136.5,575.0,909.5,568.0,270,9,-176,-19,-0.0716,0.1241,0.002,Forward
2026-02-20 17:07:16.353,96,3.953,0,1137.0,575.0,909.5,568.0,272,9,-177,-19,-0.0701,0.1281,0.0019,Forward
2026-02-20 17:07:16.367,97,3.995,0,1136.0,576.0,909.5,568.5,271,10,-177,-19,-0.0735,0.1248,0.0018,Forward
2026-02-20 17:07:16.381,98,4.036,0,1137.0,575.5,908.5,568.0,271,8,-178,-18,-0.0736,0.1324,0.0015,Forward
2026-02-20 17:07:16.396,99,4.077,0,1136.0,576.0,908.5,568.5,271,10,-178,-19,-0.0762,0.1332,0.0015,Forward
2026-02-20 17:07:16.411,100,4.118,0,1136.0,576.0,909.5,568.5,270,9,-177,-19,-0.0776,0.1321,0.001,Forward
2026-02-20 17:07:16.425,101,4.159,0,1136.0,576.0,908.5,568.5,271,10,-177,-19,-0.0813,0.1352,0.0012,Forward
2026-02-20 17:07:16.439,102,4.2,0,1136.0,576.0,908.5,568.5,271,9,-178,-19,-0.0791,0.1368,0.0011,Forward
2026-02-20 17:07:16.453,103,4.242,0,1136.0,576.0,908.5,568.0,271,10,-177,-19,-0.0811,0.1386,0.0011,Forward
2026-02-20 17:07:16.467,104,4.283,0,1136.0,576.0,908.0,568.5,271,9,-177,-18,-0.0803,0.1365,0.0009,Forward
2026-02-20 17:07:16.480,105,4.324,0,1136.0,576.0,908.0,568.5,271,9,-177,-19,-0.0824,0.1398,0.0011,Forward
2026-02-20 17:07:16.497,106,4.365,0,1135.5,576.0,907.5,569.0,271,9,-178,-18,-0.0853,0.1347,0.0012,Forward
2026-02-20 17:07:16.512,107,4.406,0,1135.5,576.0,908.0,569.0,270,9,-177,-18,-0.0856,0.1366,0.0012,Forward
2026-02-20 17:07:16.526,108,4.448,0,1135.5,576.0,908.5,569.0,270,9,-177,-18,-0.0887,0.1276,0.0008,Forward
2026-02-20 17:07:16.540,109,4.489,0,1136.0,576.0,908.5,568.5,271,9,-177,-20,-0.0905,0.1231,0.0004,Forward
2026-02-20 17:07:16.554,110,4.53,0,1136.5,576.0,908.5,568.5,270,8,-177,-19,-0.0902,0.1169,0.0001,Forward
2026-02-20 17:07:16.568,111,4.571,0,1136.5,576.0,908.0,568.0,271,9,-177,-20,-0.0885,0.1105,-0.0002,Forward
2026-02-20 17:07:16.582,112,4.612,0,1136.5,576.0,908.0,568.0,271,9,-177,-20,-0.0919,0.1075,-0.0004,Forward
2026-02-20 17:07:16.595,113,4.653,0,1138.5,577.0,910.5,570.0,272,9,-177,-18,-0.099,0.1029,-0.0006,Forward
2026-02-20 17:07:16.609,114,4.695,0,1144.5,578.0,919.0,571.5,272,9,-168,-16,-0.1135,0.1039,-0.0011,Forward
2026-02-20 17:07:16.623,115,4.736,0,1145.0,578.0,919.5,571.5,274,9,-168,-16,-0.1234,0.1028,-0.0017,Forward
2026-02-20 17:07:16.636,116,4.777,0,1144.0,577.0,920.0,571.0,272,8,-167,-16,-0.1383,0.1019,-0.0024,Forward
2026-02-20 17:07:16.650,117,4.818,0,1144.5,578.0,919.0,571.0,272,9,-168,-17,-0.1418,0.0996,-0.0031,Forward
2026-02-20 17:07:16.664,118,4.859,0,1144.0,578.0,918.5,571.0,272,9,-169,-17,-0.1461,0.098,-0.0033,Forward
2026-02-20 17:07:16.678,119,4.901,0,1144.0,578.5,919.0,571.5,272,9,-168,-17,-0.1541,0.0989,-0.0035,Forward
2026-02-20 17:07:16.692,120,4.942,0,1144.5,579.0,918.5,571.5,272,10,-168,-17,-0.1644,0.098,-0.0037,Forward
2026-02-20 17:07:16.706,121,4.983,0,1144.0,578.0,918.0,571.5,273,9,-168,-17,-0.1745,0.0974,-0.0041,Forward
2026-02-20 17:07:16.724,122,5.024,0,1144.0,578.0,918.5,571.5,272,9,-168,-17,-0.1881,0.0919,-0.0043,Forward
2026-02-20 17:07:16.738,123,5.065,0,1144.5,578.0,919.0,571.5,272,9,-167,-17,-0.1964,0.0897,-0.0048,Forward
2026-02-20 17:07:16.753,124,5.106,0,1144.5,578.0,920.5,572.0,272,8,-167,-16,-0.2039,0.0835,-0.0049,Forward
2026-02-20 17:07:16.767,125,5.148,0,1145.0,578.0,921.0,572.0,271,8,-166,-16,-0.2105,0.0795,-0.0051,Forward
2026-02-20 17:07:16.780,126,5.189,0,1145.0,579.0,921.0,572.0,272,9,-166,-16,-0.2187,0.0751,-0.0053,Forward
2026-02-20 17:07:16.793,127,5.23,0,1146.0,579.0,920.0,572.5,273,10,-168,-16,-0.2362,0.0723,-0.0052,Forward
2026-02-20 17:07:16.808,128,5.271,0,1146.0,579.0,920.5,572.5,273,10,-168,-16,-0.2533,0.0702,-0.0051,Forward
2026-02-20 17:07:16.823,129,5.312,0,1148.0,578.0,922.0,572.0,275,9,-165,-15,-0.2659,0.0693,-0.005,Forward
2026-02-20 17:07:16.838,130,5.354,0,1147.5,578.0,923.0,572.0,273,9,-164,-15,-0.2759,0.0705,-0.005,Forward
2026-02-20 17:07:16.853,131,5.395,0,1147.5,578.5,922.0,572.0,274,9,-165,-16,-0.2855,0.07,-0.005,Forward
2026-02-20 17:07:16.868,132,5.436,0,1147.5,578.5,922.0,572.5,273,8,-165,-16,-0.2914,0.0735,-0.0051,Forward
2026-02-20 17:07:16.881,133,5.477,0,1147.5,579.0,922.0,572.5,274,10,-165,-16,-0.2958,0.0781,-0.0049,Forward
2026-02-20 17:07:16.895,134,5.518,0,1147.5,578.5,922.0,572.5,274,8,-165,-16,-0.2987,0.0854,-0.0046,Forward
2026-02-20 17:07:16.910,135,5.559,0,1147.5,579.0,922.5,572.5,274,9,-166,-16,-0.3061,0.0887,-0.0044,Forward
2026-02-20 17:07:16.924,136,5.601,0,1147.5,578.0,922.5,572.5,274,8,-166,-15,-0.305,0.0986,-0.0041,Forward
2026-02-20 17:07:16.938,137,5.642,0,1147.0,578.0,922.0,572.5,274,8,-165,-16,-0.3059,0.1091,-0.004,Forward
2026-02-20 17:07:16.952,138,5.683,0,1148.0,578.0,922.5,572.5,276,9,-166,-15,-0.3043,0.1207,-0.0039,Forward
2026-02-20 17:07:16.966,139,5.724,0,1148.0,578.0,922.5,572.5,276,9,-166,-15,-0.2986,0.1325,-0.0037,Forward
2026-02-20 17:07:16.981,140,5.765,0,1148.0,578.0,923.5,572.5,276,9,-165,-15,-0.2965,0.143,-0.0035,Forward
2026-02-20 17:07:16.997,141,5.806,0,1148.0,578.0,923.0,572.5,276,9,-165,-15,-0.2894,0.1576,-0.0034,Forward
2026-02-20 17:07:17.011,142,5.848,0,1147.5,578.0,923.0,572.5,275,9,-164,-15,-0.2832,0.1689,-0.0032,Forward
2026-02-20 17:07:17.025,143,5.889,0,1148.0,579.0,923.5,572.5,276,10,-165,-15,-0.2744,0.18,-0.003,Forward
2026-02-20 17:07:17.039,144,5.93,0,1148.0,578.5,923.0,572.5,275,9,-165,-16,-0.2686,0.1883,-0.0028,Forward
2026-02-20 17:07:17.054,145,5.971,0,1148.0,578.5,923.5,572.5,276,9,-165,-16,-0.2629,0.1955,-0.0025,Forward
2026-02-20 17:07:17.068,146,6.012,0,1148.0,578.5,923.5,572.5,276,8,-165,-15,-0.2594,0.1994,-0.0023,Forward
2026-02-20 17:07:17.082,147,6.054,0,1149.0,578.5,923.5,572.5,277,9,-165,-15,-0.2543,0.2026,-0.002,Forward
2026-02-20 17:07:17.097,148,6.095,0,1149.0,579.0,923.5,572.5,277,9,-165,-15,-0.2488,0.2056,-0.0017,Forward
2026-02-20 17:07:17.112,149,6.136,0,1148.0,578.5,923.0,572.5,275,9,-166,-15,-0.2512,0.204,-0.0016,Forward
2026-02-20 17:07:17.126,150,6.177,0,1149.0,579.0,924.0,573.0,277,9,-165,-14,-0.2494,0.2035,-0.0014,Forward
2026-02-20 17:07:17.141,151,6.218,0,1148.5,578.5,923.5,572.5,275,8,-166,-15,-0.2567,0.2012,-0.0012,Forward
2026-02-20 17:07:17.156,152,6.259,0,1148.5,579.0,923.0,573.0,275,9,-166,-14,-0.2662,0.2014,-0.0011,Forward
2026-02-20 17:07:17.170,153,6.301,0,1148.0,579.0,923.5,573.0,275,9,-165,-14,-0.2771,0.1989,-0.0012,Forward
2026-02-20 17:07:17.185,154,6.342,0,1148.0,579.0,923.0,573.0,276,9,-165,-14,-0.2796,0.1983,-0.0011,Forward
2026-02-20 17:07:17.198,155,6.383,0,1148.0,578.5,923.0,573.0,276,9,-165,-14,-0.2808,0.1979,-0.0012,Forward
2026-02-20 17:07:17.211,156,6.424,0,1148.0,578.5,922.5,573.0,277,8,-166,-14,-0.2829,0.1986,-0.0013,Forward
2026-02-20 17:07:17.226,157,6.465,0,1147.0,578.5,922.5,573.5,276,8,-166,-14,-0.2853,0.1993,-0.0014,Forward
2026-02-20 17:07:17.241,158,6.507,0,1147.0,578.5,922.5,573.0,276,8,-166,-14,-0.2894,0.1987,-0.0014,Forward
2026-02-20 17:07:17.260,159,6.548,0,1147.5,578.0,922.5,573.0,276,8,-165,-14,-0.2862,0.2011,-0.0015,Forward
2026-02-20 17:07:17.275,160,6.589,0,1147.0,578.5,922.0,573.0,276,8,-165,-14,-0.2892,0.2019,-0.0017,Forward
2026-02-20 17:07:17.292,161,6.63,0,1147.5,578.0,922.5,573.5,276,8,-165,-14,-0.288,0.2038,-0.0018,Forward
2026-02-20 17:07:17.307,162,6.671,0,1146.0,579.0,921.0,573.0,275,9,-167,-15,-0.2835,0.2024,-0.0019,Forward
2026-02-20 17:07:17.324,163,6.712,0,1147.0,579.0,921.5,573.5,276,9,-167,-15,-0.2797,0.2009,-0.0018,Forward
2026-02-20 17:07:17.338,164,6.754,0,1147.0,579.0,922.5,573.0,276,9,-165,-14,-0.2774,0.2009,-0.0018,Forward
2026-02-20 17:07:17.351,165,6.795,0,1147.0,578.0,922.5,572.5,275,8,-165,-16,-0.2731,0.2009,-0.0018,Forward
2026-02-20 17:07:17.366,166,6.836,0,1148.0,579.0,923.5,573.5,276,9,-165,-14,-0.2679,0.201,-0.0018,Forward
2026-02-20 17:07:17.380,167,6.877,0,1148.0,579.0,923.0,573.0,276,9,-166,-15,-0.2611,0.2013,-0.002,Forward
2026-02-20 17:07:17.394,168,6.918,0,1144.5,578.5,919.0,571.5,273,8,-170,-18,-0.2548,0.2023,-0.0022,Forward
2026-02-20 17:07:17.407,169,6.96,0,1139.0,577.5,911.0,570.0,272,9,-177,-19,-0.2536,0.2007,-0.0021,Forward
2026-02-20 17:07:17.421,170,7.001,0,1135.5,576.5,908.5,569.0,268,9,-178,-20,-0.2476,0.1963,-0.0019,Forward
2026-02-20 17:07:17.436,171,7.042,0,1135.5,577.0,908.5,569.0,268,9,-179,-20,-0.2373,0.1919,-0.0019,Forward
2026-02-20 17:07:17.451,172,7.083,0,1136.0,577.0,908.5,569.0,269,9,-179,-20,-0.2242,0.1895,-0.002,Forward
2026-02-20 17:07:17.468,173,7.124,0,1136.0,577.0,908.5,569.0,269,9,-179,-20,-0.2122,0.1888,-0.0024,Forward
2026-02-20 17:07:17.483,174,7.165,0,1134.0,576.5,907.0,568.5,269,8,-179,-21,-0.1982,0.1852,-0.0027,Forward
2026-02-20 17:07:17.498,175,7.207,0,1133.5,576.0,906.5,569.0,268,8,-179,-19,-0.1854,0.1843,-0.0027,Forward
2026-02-20 17:07:17.507,176,7.248,0,1133.0,576.5,905.5,569.0,268,8,-180,-19,-0.1697,0.1871,-0.0026,Forward
2026-02-20 17:07:17.516,177,7.289,0,1132.5,575.0,905.5,569.0,268,7,-178,-19,-0.1459,0.1841,-0.0021,Forward
2026-02-20 17:07:17.527,178,7.33,0,1132.0,576.0,905.0,569.5,269,7,-178,-19,-0.1242,0.1859,-0.0017,Forward
2026-02-20 17:07:17.537,179,7.371,0,1131.5,576.0,905.5,569.0,267,8,-179,-20,-0.0999,0.185,-0.0014,Forward
2026-02-20 17:07:17.548,180,7.413,0,1131.5,576.0,904.5,570.0,268,7,-180,-18,-0.0716,0.188,-0.0012,Forward
2026-02-20 17:07:17.558,181,7.454,0,1132.0,576.0,905.0,569.0,268,8,-179,-20,-0.0517,0.1857,-0.0007,Forward
2026-02-20 17:07:17.567,182,7.495,0,1132.0,576.0,904.5,569.0,269,8,-180,-20,-0.0326,0.1854,-0.0002,Forward
2026-02-20 17:07:17.576,183,7.536,0,1131.5,576.0,904.0,570.0,269,7,-179,-18,-0.0109,0.185,0.0005,Forward
2026-02-20 17:07:17.585,184,7.577,0,1131.5,576.0,904.0,570.0,268,8,-179,-18,0.0057,0.187,0.0013,Forward
2026-02-20 17:07:17.593,185,7.618,0,1131.5,576.0,904.0,570.0,269,7,-178,-18,0.0307,0.1899,0.0018,Forward
2026-02-20 17:07:17.603,186,7.66,0,1131.0,576.0,904.0,570.0,268,8,-179,-18,0.0436,0.1843,0.0022,Forward
2026-02-20 17:07:17.612,187,7.701,0,1131.0,576.0,903.5,570.0,269,8,-179,-18,0.0485,0.1859,0.002,Forward
2026-02-20 17:07:17.621,188,7.742,0,1130.0,575.0,903.0,570.0,267,7,-179,-18,0.0487,0.1776,0.0018,Forward
2026-02-20 17:07:17.632,189,7.783,0,1129.0,575.0,901.0,568.5,268,8,-181,-20,0.0458,0.1784,0.0016,Forward
2026-02-20 17:07:17.641,190,7.824,0,1129.0,575.0,901.5,569.0,266,8,-180,-19,0.0204,0.175,0.0016,Forward
2026-02-20 17:07:17.652,191,7.866,0,1128.5,575.0,902.0,568.5,266,7,-179,-19,0.015,0.1721,0.0016,Forward
2026-02-20 17:07:17.661,192,7.907,0,1128.5,575.0,902.5,568.5,266,7,-179,-19,0.0178,0.1706,0.0016,Forward
2026-02-20 17:07:17.669,193,7.948,0,1129.0,575.0,902.5,568.5,266,7,-179,-19,0.021,0.1682,0.0016,Forward
2026-02-20 17:07:17.678,194,7.989,0,1128.5,576.0,902.5,568.5,266,9,-179,-20,0.0278,0.1647,0.0016,Forward
2026-02-20 17:07:17.688,195,8.03,0,1128.5,576.0,902.5,569.5,266,8,-179,-18,0.0245,0.1574,0.0015,Forward
2026-02-20 17:07:17.697,196,8.071,0,1128.5,575.0,902.0,568.5,266,8,-180,-19,0.028,0.16,0.0015,Forward
2026-02-20 17:07:17.708,197,8.113,0,1129.0,575.5,902.5,569.5,266,7,-179,-19,0.0225,0.1572,0.0016,Forward
